away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Miles Mikolas,St. Louis Cardinals,Clear,2023-04-11,9,6,1,1,0,718613,Kyle Freeland,Colorado Rockies,82,Coors Field,"8 mph, In From CF"
Josiah Gray,Washington Nationals,Partly Cloudy,2023-04-11,0,2,0,0,0,718614,Shohei Ohtani,Los Angeles Angels,63,Angel Stadium,"8 mph, R To L"
Corbin Burnes,Milwaukee Brewers,Clear,2023-04-11,7,1,0,0,0,718611,Merrill Kelly,Arizona Diamondbacks,93,Chase Field,"5 mph, Calm"
Dustin May,Los Angeles Dodgers,Partly Cloudy,2023-04-11,0,5,1,0,2,718624,Alex Wood,San Francisco Giants,56,Oracle Park,"23 mph, Varies"
José Urquidy,Houston Astros,Sunny,2023-04-12,7,0,0,0,0,718608,Rich Hill,Pittsburgh Pirates,77,PNC Park,"13 mph, Out To LF"
Blake Snell,San Diego Padres,Sunny,2023-04-12,2,5,1,2,0,718610,Tylor Megill,New York Mets,77,Citi Field,"12 mph, L To R"
Lucas Giolito,Chicago White Sox,Sunny,2023-04-12,1,3,0,0,0,718605,Sonny Gray,Minnesota Twins,76,Target Field,"14 mph, Out To LF"
Clarke Schmidt,New York Yankees,Sunny,2023-04-12,4,3,1,0,2,718604,Peyton Battenfield,Cleveland Guardians,70,Progressive Field,"3 mph, In From LF"
Logan Gilbert,Seattle Mariners,Sunny,2023-04-12,5,2,1,0,1,718606,Marcus Stroman,Chicago Cubs,77,Wrigley Field,"19 mph, Out To CF"
Jack Flaherty,St. Louis Cardinals,Partly Cloudy,2023-04-12,7,4,1,0,1,718607,José Ureña,Colorado Rockies,85,Coors Field,"10 mph, Out To LF"
Janson Junk,Milwaukee Brewers,Roof Closed,2023-04-12,3,7,1,0,1,718598,Drey Jameson,Arizona Diamondbacks,72,Chase Field,"0 mph, None"
Edward Cabrera,Miami Marlins,Sunny,2023-04-12,3,2,0,0,0,718609,Zack Wheeler,Philadelphia Phillies,84,Citizens Bank Park,"15 mph, Out To RF"
MacKenzie Gore,Washington Nationals,Cloudy,2023-04-12,2,3,0,0,0,718602,Griffin Canning,Los Angeles Angels,65,Angel Stadium,"7 mph, Out To CF"
Ken Waldichuk,Oakland Athletics,Clear,2023-04-12,8,4,1,3,0,718599,Dean Kremer,Baltimore Orioles,84,Oriole Park at Camden Yards,"14 mph, Out To RF"
Chris Sale,Boston Red Sox,Dome,2023-04-12,7,9,1,0,3,718600,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Eduardo Rodriguez,Detroit Tigers,Clear,2023-04-12,3,4,0,0,0,718603,Kevin Gausman,Toronto Blue Jays,61,Rogers Centre,"16 mph, Out To CF"
Hunter Greene,Cincinnati Reds,Clear,2023-04-12,4,5,1,2,0,718601,Spencer Strider,Atlanta Braves,75,Truist Park,"7 mph, L To R"
Brad Keller,Kansas City Royals,Clear,2023-04-12,10,1,1,0,1,718595,Nathan Eovaldi,Texas Rangers,75,Globe Life Field,"12 mph, Varies"
Clayton Kershaw,Los Angeles Dodgers,Clear,2023-04-12,10,5,1,0,2,718612,Alex Cobb,San Francisco Giants,55,Oracle Park,"19 mph, Out To RF"
Adam Oller,Oakland Athletics,Sunny,2023-04-13,7,8,1,1,0,718596,Cole Irvin,Baltimore Orioles,84,Oriole Park at Camden Yards,"6 mph, Out To LF"
Corey Kluber,Boston Red Sox,Dome,2023-04-13,3,9,1,1,1,718594,Jeffrey Springs,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Bailey Falter,Philadelphia Phillies,Clear,2023-04-13,2,6,1,1,1,718597,Nick Lodolo,Cincinnati Reds,82,Great American Ball Park,"5 mph, In From RF"
Joe Ryan,Minnesota Twins,Clear,2023-04-13,11,2,1,9,0,718590,Jhony Brito,New York Yankees,86,Yankee Stadium,"12 mph, Out To CF"
Spencer Turnbull,Detroit Tigers,Clear,2023-04-13,3,1,0,0,0,718593,Chris Bassitt,Toronto Blue Jays,59,Rogers Centre,"5 mph, Out To RF"
Vince Velasquez,Pittsburgh Pirates,Clear,2023-04-13,5,0,0,0,0,718591,Jordan Montgomery,St. Louis Cardinals,79,Busch Stadium,"10 mph, Out To LF"
Colin Rea,Milwaukee Brewers,Cloudy,2023-04-13,4,3,1,2,1,718589,Nick Martinez,San Diego Padres,55,Petco Park,"8 mph, L To R"
Sean Manaea,San Francisco Giants,Partly Cloudy,2023-04-14,5,7,1,1,0,718585,Joey Wentz,Detroit Tigers,80,Comerica Park,"9 mph, In From LF"
Taijuan Walker,Philadelphia Phillies,Partly Cloudy,2023-04-14,8,3,1,1,0,718586,Connor Overton,Cincinnati Reds,81,Great American Ball Park,"6 mph, In From RF"
Madison Bumgarner,Arizona Diamondbacks,Roof Closed,2023-04-14,1,5,0,0,0,718584,Trevor Rogers,Miami Marlins,72,loanDepot park,"0 mph, None"
Cal Quantrill,Cleveland Guardians,Cloudy,2023-04-14,4,3,0,0,0,718592,Trevor Williams,Washington Nationals,73,Nationals Park,"7 mph, Out To LF"
Louis Varland,Minnesota Twins,Partly Cloudy,2023-04-14,4,3,1,0,2,718588,Nestor Cortes,New York Yankees,78,Yankee Stadium,"14 mph, Out To LF"
Drew Rasmussen,Tampa Bay Rays,Clear,2023-04-14,3,6,1,0,1,718587,José Berríos,Toronto Blue Jays,59,Rogers Centre,"11 mph, Out To LF"
Patrick Sandoval,Los Angeles Angels,Partly Cloudy,2023-04-14,3,5,1,2,0,718580,Tanner Houck,Boston Red Sox,58,Fenway Park,"4 mph, Out To LF"
Tyler Wells,Baltimore Orioles,Partly Cloudy,2023-04-14,6,3,0,0,0,718583,Mike Clevinger,Chicago White Sox,72,Guaranteed Rate Field,"9 mph, Out To RF"
Martín Pérez,Texas Rangers,Roof Closed,2023-04-14,6,2,1,1,0,718581,Luis Garcia,Houston Astros,73,Minute Maid Park,"0 mph, None"
Charlie Morton,Atlanta Braves,Partly Cloudy,2023-04-14,10,3,1,4,1,718579,Brady Singer,Kansas City Royals,77,Kauffman Stadium,"12 mph, R To L"
Johan Oviedo,Pittsburgh Pirates,Clear,2023-04-14,0,3,0,0,0,718582,Jake Woodford,St. Louis Cardinals,78,Busch Stadium,"12 mph, R To L"
Kodai Senga,New York Mets,Clear,2023-04-14,17,6,0,0,0,718578,James Kaprielian,Oakland Athletics,56,Oakland Coliseum,"12 mph, Out To RF"
Eric Lauer,Milwaukee Brewers,Partly Cloudy,2023-04-14,11,2,1,4,0,718574,Michael Wacha,San Diego Padres,59,Petco Park,"8 mph, L To R"
Justin Steele,Chicago Cubs,Clear,2023-04-14,8,2,0,0,0,718575,Noah Syndergaard,Los Angeles Dodgers,59,Dodger Stadium,"4 mph, L To R"
Austin Gomber,Colorado Rockies,Clear,2023-04-14,3,5,1,1,0,718577,Tommy Milone,Seattle Mariners,56,T-Mobile Park,"0 mph, Calm"
Tyler Mahle,Minnesota Twins,Overcast,2023-04-15,1,6,0,0,0,718572,Domingo Germán,New York Yankees,68,Yankee Stadium,"11 mph, In From CF"
Anthony DeSclafani,San Francisco Giants,Partly Cloudy,2023-04-15,6,7,1,2,0,718571,Michael Lorenzen,Detroit Tigers,76,Comerica Park,"4 mph, In From CF"
Kyle Gibson,Baltimore Orioles,Partly Cloudy,2023-04-15,6,7,0,0,0,718570,Michael Kopech,Chicago White Sox,77,Guaranteed Rate Field,"10 mph, Out To LF"
Roansy Contreras,Pittsburgh Pirates,Rain,2023-04-15,6,3,1,1,2,718568,Steven Matz,St. Louis Cardinals,70,Busch Stadium,"10 mph, In From RF"
Calvin Faucher,Tampa Bay Rays,Partly Cloudy,2023-04-15,2,5,0,0,0,718569,Yusei Kikuchi,Toronto Blue Jays,63,Rogers Centre,"9 mph, R To L"
Zach Plesac,Cleveland Guardians,Cloudy,2023-04-15,6,4,1,0,3,718573,Chad Kuhl,Washington Nationals,72,Nationals Park,"7 mph, Out To CF"
Freddy Peralta,Milwaukee Brewers,Sunny,2023-04-15,3,10,1,2,2,718560,Seth Lugo,San Diego Padres,64,Petco Park,"9 mph, L To R"
Carlos Carrasco,New York Mets,Sunny,2023-04-15,3,2,0,0,0,718565,Shintaro Fujinami,Oakland Athletics,58,Oakland Coliseum,"6 mph, Out To RF"
Tyler Anderson,Los Angeles Angels,Cloudy,2023-04-15,7,9,1,4,2,718576,Nick Pivetta,Boston Red Sox,56,Fenway Park,"4 mph, In From RF"
Matt Strahm,Philadelphia Phillies,Partly Cloudy,2023-04-15,0,13,0,0,0,718566,Graham Ashcraft,Cincinnati Reds,79,Great American Ball Park,"8 mph, Varies"
Bryce Elder,Atlanta Braves,Overcast,2023-04-15,9,3,1,1,1,718563,Kris Bubic,Kansas City Royals,46,Kauffman Stadium,"16 mph, L To R"
Ryne Nelson,Arizona Diamondbacks,Roof Closed,2023-04-15,2,3,1,1,0,718567,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
Jon Gray,Texas Rangers,Roof Closed,2023-04-15,2,8,0,0,0,718562,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Jameson Taillon,Chicago Cubs,Clear,2023-04-15,1,2,0,0,0,718564,Michael Grove,Los Angeles Dodgers,64,Dodger Stadium,"6 mph, Out To RF"
Ryan Feltner,Colorado Rockies,Roof Closed,2023-04-15,2,9,0,0,0,718561,George Kirby,Seattle Mariners,51,T-Mobile Park,"0 mph, Calm"
Reid Detmers,Los Angeles Angels,Cloudy,2023-04-16,1,2,0,0,0,718559,Garrett Whitlock,Boston Red Sox,54,Fenway Park,"3 mph, R To L"
Shane Bieber,Cleveland Guardians,Cloudy,2023-04-16,6,7,1,0,1,718555,Patrick Corbin,Washington Nationals,79,Nationals Park,"2 mph, Out To CF"
Pablo López,Minnesota Twins,Cloudy,2023-04-16,0,2,0,0,0,718557,Gerrit Cole,New York Yankees,65,Yankee Stadium,"6 mph, R To L"
Shane McClanahan,Tampa Bay Rays,Sunny,2023-04-16,8,1,1,3,1,718556,Alek Manoah,Toronto Blue Jays,66,Rogers Centre,"12 mph, R To L"
Aaron Nola,Philadelphia Phillies,Partly Cloudy,2023-04-16,14,3,1,9,0,718554,Luis Cessa,Cincinnati Reds,57,Great American Ball Park,"17 mph, Out To LF"
Zac Gallen,Arizona Diamondbacks,Roof Closed,2023-04-16,5,0,0,0,0,718550,Sandy Alcantara,Miami Marlins,72,loanDepot park,"0 mph, None"
Kyle Wright,Atlanta Braves,Partly Cloudy,2023-04-16,5,4,0,0,0,718551,Zack Greinke,Kansas City Royals,51,Kauffman Stadium,"21 mph, L To R"
Grayson Rodriguez,Baltimore Orioles,Overcast,2023-04-16,8,4,1,0,4,718553,Dylan Cease,Chicago White Sox,43,Guaranteed Rate Field,"8 mph, In From LF"
Mitch Keller,Pittsburgh Pirates,Overcast,2023-04-16,4,5,1,1,1,718548,Miles Mikolas,St. Louis Cardinals,47,Busch Stadium,"17 mph, Out To RF"
José Buttó,New York Mets,Partly Cloudy,2023-04-16,4,3,0,0,0,718546,JP Sears,Oakland Athletics,59,Oakland Coliseum,"15 mph, Varies"
Drew Smyly,Chicago Cubs,Partly Cloudy,2023-04-16,3,2,0,0,0,718547,Julio Urías,Los Angeles Dodgers,63,Dodger Stadium,"5 mph, L To R"
Noah Davis,Colorado Rockies,Roof Closed,2023-04-16,0,1,0,0,0,718545,Luis Castillo,Seattle Mariners,48,T-Mobile Park,"0 mph, Calm"
Wade Miley,Milwaukee Brewers,Overcast,2023-04-16,1,0,0,0,0,718549,Yu Darvish,San Diego Padres,62,Petco Park,"7 mph, L To R"
Andrew Heaney,Texas Rangers,Roof Closed,2023-04-16,9,1,0,0,0,718552,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Shohei Ohtani,Los Angeles Angels,Cloudy,2023-04-17,5,4,1,4,1,718540,Brayan Bello,Boston Red Sox,50,Fenway Park,"3 mph, Out To RF"
Jalen Beeks,Tampa Bay Rays,Partly Cloudy,2023-04-17,1,8,0,0,0,718542,Hunter Greene,Cincinnati Reds,52,Great American Ball Park,"12 mph, Out To LF"
Logan Webb,San Francisco Giants,Roof Closed,2023-04-17,3,4,0,0,0,718544,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Jacob deGrom,Texas Rangers,Clear,2023-04-17,4,0,1,3,0,718539,Jordan Lyles,Kansas City Royals,69,Kauffman Stadium,"6 mph, L To R"
Merrill Kelly,Arizona Diamondbacks,Clear,2023-04-17,6,3,1,1,0,718538,Jack Flaherty,St. Louis Cardinals,67,Busch Stadium,"17 mph, Out To RF"
Kevin Gausman,Toronto Blue Jays,Roof Closed,2023-04-17,2,9,1,0,7,718537,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Rich Hill,Pittsburgh Pirates,Partly Cloudy,2023-04-17,14,3,1,1,0,718535,Kyle Freeland,Colorado Rockies,72,Coors Field,"4 mph, In From CF"
Hayden Wesneski,Chicago Cubs,Partly Cloudy,2023-04-17,10,1,1,0,1,718536,Kyle Muller,Oakland Athletics,56,Oakland Coliseum,"15 mph, Out To RF"
Max Fried,Atlanta Braves,Cloudy,2023-04-17,2,0,1,2,0,718533,Ryan Weathers,San Diego Padres,58,Petco Park,"6 mph, L To R"
Corbin Burnes,Milwaukee Brewers,Cloudy,2023-04-17,7,3,0,0,0,718534,Chris Flexen,Seattle Mariners,48,T-Mobile Park,"9 mph, Out To LF"
David Peterson,New York Mets,Clear,2023-04-17,8,6,1,0,1,718532,Dustin May,Los Angeles Dodgers,58,Dodger Stadium,"4 mph, L To R"
Hunter Gaddis,Cleveland Guardians,Cloudy,2023-04-18,3,4,1,0,1,718530,Matthew Boyd,Detroit Tigers,39,Comerica Park,"16 mph, R To L"
Peyton Battenfield,Cleveland Guardians,Partly Cloudy,2023-04-18,0,1,0,0,0,718541,Eduardo Rodriguez,Detroit Tigers,46,Comerica Park,"17 mph, Out To LF"
Zack Wheeler,Philadelphia Phillies,Sunny,2023-04-18,7,4,1,3,0,718525,Lance Lynn,Chicago White Sox,53,Guaranteed Rate Field,"9 mph, Out To CF"
Bailey Falter,Philadelphia Phillies,Clear,2023-04-18,0,3,1,0,3,718543,Lucas Giolito,Chicago White Sox,54,Guaranteed Rate Field,"6 mph, In From CF"
Taj Bradley,Tampa Bay Rays,Clear,2023-04-18,10,0,0,0,0,718526,Nick Lodolo,Cincinnati Reds,66,Great American Ball Park,"11 mph, Out To LF"
Alex Wood,San Francisco Giants,Roof Closed,2023-04-18,2,4,1,2,0,718528,Edward Cabrera,Miami Marlins,72,loanDepot park,"0 mph, None"
Dean Kremer,Baltimore Orioles,Clear,2023-04-18,1,0,0,0,0,718531,Josiah Gray,Washington Nationals,69,Nationals Park,"12 mph, Out To RF"
José Suarez,Los Angeles Angels,Clear,2023-04-18,5,2,1,2,0,718529,Clarke Schmidt,New York Yankees,52,Yankee Stadium,"16 mph, Varies"
Sonny Gray,Minnesota Twins,Cloudy,2023-04-18,4,5,1,0,1,718524,Chris Sale,Boston Red Sox,54,Fenway Park,"5 mph, Varies"
Nathan Eovaldi,Texas Rangers,Clear,2023-04-18,12,2,1,0,1,718522,Brad Keller,Kansas City Royals,80,Kauffman Stadium,"15 mph, R To L"
Drey Jameson,Arizona Diamondbacks,Partly Cloudy,2023-04-18,8,7,1,0,1,718527,Jordan Montgomery,St. Louis Cardinals,71,Busch Stadium,"10 mph, In From LF"
Chris Bassitt,Toronto Blue Jays,Roof Closed,2023-04-18,4,2,0,0,0,718520,José Urquidy,Houston Astros,73,Minute Maid Park,"0 mph, None"
Vince Velasquez,Pittsburgh Pirates,Partly Cloudy,2023-04-18,5,3,1,0,3,718521,José Ureña,Colorado Rockies,73,Coors Field,"12 mph, L To R"
Marcus Stroman,Chicago Cubs,Clear,2023-04-18,4,0,0,0,0,718523,Ken Waldichuk,Oakland Athletics,53,Oakland Coliseum,"16 mph, Out To RF"
Spencer Strider,Atlanta Braves,Partly Cloudy,2023-04-18,8,1,0,0,0,718519,Blake Snell,San Diego Padres,60,Petco Park,"9 mph, L To R"
Colin Rea,Milwaukee Brewers,Roof Closed,2023-04-18,6,5,1,1,0,718517,Logan Gilbert,Seattle Mariners,46,T-Mobile Park,"0 mph, Calm"
Tylor Megill,New York Mets,Partly Cloudy,2023-04-18,0,5,1,0,2,718516,Clayton Kershaw,Los Angeles Dodgers,59,Dodger Stadium,"2 mph, L To R"
Drew Rasmussen,Tampa Bay Rays,Sunny,2023-04-19,8,0,1,6,0,718515,Levi Stoudt,Cincinnati Reds,68,Great American Ball Park,"6 mph, Varies"
Cal Quantrill,Cleveland Guardians,Sunny,2023-04-19,3,2,0,0,0,718513,Spencer Turnbull,Detroit Tigers,47,Comerica Park,"6 mph, L To R"
Alex Cobb,San Francisco Giants,Roof Closed,2023-04-19,5,2,0,0,0,718511,Trevor Rogers,Miami Marlins,72,loanDepot park,"0 mph, None"
Madison Bumgarner,Arizona Diamondbacks,Sunny,2023-04-19,5,14,1,0,3,718512,Jake Woodford,St. Louis Cardinals,78,Busch Stadium,"16 mph, In From RF"
Martín Pérez,Texas Rangers,Cloudy,2023-04-19,12,3,1,1,0,718514,Brady Singer,Kansas City Royals,73,Kauffman Stadium,"18 mph, R To L"
Taijuan Walker,Philadelphia Phillies,Partly Cloudy,2023-04-19,5,2,1,1,2,718510,Mike Clevinger,Chicago White Sox,60,Guaranteed Rate Field,"14 mph, In From CF"
Max Scherzer,New York Mets,Sunny,2023-04-19,5,3,0,0,0,718508,Noah Syndergaard,Los Angeles Dodgers,68,Dodger Stadium,"3 mph, Out To RF"
Johan Oviedo,Pittsburgh Pirates,Cloudy,2023-04-19,14,3,1,5,0,718509,Austin Gomber,Colorado Rockies,55,Coors Field,"9 mph, R To L"
Justin Steele,Chicago Cubs,Partly Cloudy,2023-04-19,12,2,0,0,0,718506,Mason Miller,Oakland Athletics,56,Oakland Coliseum,"8 mph, Varies"
Charlie Morton,Atlanta Braves,Partly Cloudy,2023-04-19,0,1,0,0,0,718507,Nick Martinez,San Diego Padres,64,Petco Park,"11 mph, L To R"
Eric Lauer,Milwaukee Brewers,Roof Closed,2023-04-19,5,3,0,0,0,718502,Marco Gonzales,Seattle Mariners,48,T-Mobile Park,"0 mph, Calm"
Kyle Bradish,Baltimore Orioles,Clear,2023-04-19,4,0,0,0,0,718518,MacKenzie Gore,Washington Nationals,74,Nationals Park,"2 mph, Out To LF"
Griffin Canning,Los Angeles Angels,Clear,2023-04-19,2,3,1,0,2,718504,Jhony Brito,New York Yankees,61,Yankee Stadium,"9 mph, L To R"
Joe Ryan,Minnesota Twins,Cloudy,2023-04-19,10,4,1,3,0,718505,Corey Kluber,Boston Red Sox,46,Fenway Park,"4 mph, L To R"
José Berríos,Toronto Blue Jays,Roof Closed,2023-04-19,1,8,0,0,0,718501,Luis Garcia,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kenta Maeda,Minnesota Twins,Sunny,2023-04-20,5,11,1,0,1,718497,Tanner Houck,Boston Red Sox,55,Fenway Park,"4 mph, L To R"
Patrick Sandoval,Los Angeles Angels,Sunny,2023-04-20,3,9,1,0,5,718496,Nestor Cortes,New York Yankees,63,Yankee Stadium,"7 mph, Out To LF"
Luke Weaver,Cincinnati Reds,Partly Cloudy,2023-04-20,3,4,1,0,4,718500,Roansy Contreras,Pittsburgh Pirates,83,PNC Park,"12 mph, Out To LF"
Ryan Feltner,Colorado Rockies,Clear,2023-04-20,5,0,1,2,0,718498,Matt Strahm,Philadelphia Phillies,75,Citizens Bank Park,"3 mph, Out To LF"
Michael Grove,Los Angeles Dodgers,Cloudy,2023-04-20,6,2,0,0,0,718499,Javier Assad,Chicago Cubs,70,Wrigley Field,"14 mph, Out To CF"
Michael Wacha,San Diego Padres,Clear,2023-04-20,7,5,0,0,0,718494,Ryne Nelson,Arizona Diamondbacks,82,Chase Field,"4 mph, R To L"
Kodai Senga,New York Mets,Clear,2023-04-20,9,4,0,0,0,718503,Sean Manaea,San Francisco Giants,59,Oracle Park,"12 mph, Out To CF"
Julio Urías,Los Angeles Dodgers,Partly Cloudy,2023-04-21,0,13,1,0,2,718491,Drew Smyly,Chicago Cubs,53,Wrigley Field,"9 mph, Out To LF"
Graham Ashcraft,Cincinnati Reds,Clear,2023-04-21,2,4,0,0,0,718492,Mitch Keller,Pittsburgh Pirates,82,PNC Park,"11 mph, Out To LF"
Michael Kopech,Chicago White Sox,Dome,2023-04-21,7,8,1,0,4,718486,Calvin Faucher,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Michael Lorenzen,Detroit Tigers,Clear,2023-04-21,1,2,0,0,0,718495,Tyler Wells,Baltimore Orioles,80,Oriole Park at Camden Yards,"8 mph, Out To LF"
Noah Davis,Colorado Rockies,Clear,2023-04-21,3,4,1,3,0,718493,Aaron Nola,Philadelphia Phillies,73,Citizens Bank Park,"7 mph, Out To LF"
Yusei Kikuchi,Toronto Blue Jays,Partly Cloudy,2023-04-21,6,1,1,2,0,718487,Domingo Germán,New York Yankees,60,Yankee Stadium,"11 mph, Out To LF"
Hunter Brown,Houston Astros,Overcast,2023-04-21,6,4,1,1,4,718489,Bryce Elder,Atlanta Braves,75,Truist Park,"7 mph, L To R"
JP Sears,Oakland Athletics,Partly Cloudy,2023-04-21,5,4,1,0,4,718490,Jon Gray,Texas Rangers,73,Globe Life Field,"7 mph, Varies"
Trevor Williams,Washington Nationals,Cloudy,2023-04-21,3,2,0,0,0,718482,Tyler Mahle,Minnesota Twins,37,Target Field,"9 mph, Out To CF"
Nick Pivetta,Boston Red Sox,Roof Closed,2023-04-21,5,3,0,0,0,718483,Freddy Peralta,Milwaukee Brewers,62,American Family Field,"0 mph, None"
Taylor Clarke,Kansas City Royals,Clear,2023-04-21,0,2,0,0,0,718485,Shohei Ohtani,Los Angeles Angels,83,Angel Stadium,"8 mph, R To L"
Seth Lugo,San Diego Padres,Clear,2023-04-21,0,9,0,0,0,718484,Zac Gallen,Arizona Diamondbacks,85,Chase Field,"8 mph, L To R"
Steven Matz,St. Louis Cardinals,Cloudy,2023-04-21,2,5,0,0,0,718481,George Kirby,Seattle Mariners,52,T-Mobile Park,"1 mph, Calm"
Joey Lucchesi,New York Mets,Partly Cloudy,2023-04-21,7,0,0,0,0,718480,Anthony DeSclafani,San Francisco Giants,62,Oracle Park,"8 mph, Out To CF"
Alek Manoah,Toronto Blue Jays,Sunny,2023-04-22,2,3,0,0,0,718476,Gerrit Cole,New York Yankees,60,Yankee Stadium,"16 mph, In From RF"
Chad Kuhl,Washington Nationals,Cloudy,2023-04-22,10,4,1,2,0,718468,Pablo López,Minnesota Twins,35,Target Field,"12 mph, In From LF"
Dustin May,Los Angeles Dodgers,Overcast,2023-04-22,9,4,1,1,1,718479,Hayden Wesneski,Chicago Cubs,41,Wrigley Field,"14 mph, Out To RF"
Kyle Freeland,Colorado Rockies,Partly Cloudy,2023-04-22,3,4,0,0,0,718475,Cristopher Sánchez,Philadelphia Phillies,78,Citizens Bank Park,"8 mph, Out To CF"
Devin Smeltzer,Miami Marlins,Partly Cloudy,2023-04-22,6,1,0,0,0,718473,Shane Bieber,Cleveland Guardians,50,Progressive Field,"6 mph, Calm"
Braxton Garrett,Miami Marlins,Cloudy,2023-04-22,3,2,1,0,1,718488,Zach Plesac,Cleveland Guardians,49,Progressive Field,"5 mph, Varies"
David Peterson,New York Mets,Sunny,2023-04-22,4,7,1,0,4,718478,Logan Webb,San Francisco Giants,66,Oracle Park,"12 mph, Out To CF"
Dylan Cease,Chicago White Sox,Dome,2023-04-22,3,4,1,0,2,718477,Shane McClanahan,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Luis Cessa,Cincinnati Reds,Partly Cloudy,2023-04-22,1,2,1,0,1,718474,Rich Hill,Pittsburgh Pirates,56,PNC Park,"9 mph, Out To LF"
Joey Wentz,Detroit Tigers,Overcast,2023-04-22,1,5,0,0,0,718472,Kyle Gibson,Baltimore Orioles,59,Oriole Park at Camden Yards,"0 mph, Calm"
Shintaro Fujinami,Oakland Athletics,Roof Closed,2023-04-22,3,18,1,2,2,718469,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Garrett Whitlock,Boston Red Sox,Roof Closed,2023-04-22,4,5,0,0,0,718470,Wade Miley,Milwaukee Brewers,62,American Family Field,"0 mph, None"
Framber Valdez,Houston Astros,Clear,2023-04-22,6,3,0,0,0,718471,Kyle Wright,Atlanta Braves,68,Truist Park,"5 mph, Out To LF"
Joe Musgrove,San Diego Padres,Partly Cloudy,2023-04-22,5,3,1,2,1,718467,Merrill Kelly,Arizona Diamondbacks,93,Chase Field,"5 mph, L To R"
Zack Greinke,Kansas City Royals,Partly Cloudy,2023-04-22,11,8,0,0,0,718466,Tyler Anderson,Los Angeles Angels,77,Angel Stadium,"7 mph, R To L"
Miles Mikolas,St. Louis Cardinals,Cloudy,2023-04-22,4,5,1,1,0,718464,Luis Castillo,Seattle Mariners,59,T-Mobile Park,"6 mph, In From LF"
José Ureña,Colorado Rockies,Sunny,2023-04-23,3,9,1,0,1,718458,Zack Wheeler,Philadelphia Phillies,63,Citizens Bank Park,"13 mph, L To R"
Eduardo Rodriguez,Detroit Tigers,Cloudy,2023-04-23,1,2,0,0,0,718459,Grayson Rodriguez,Baltimore Orioles,64,Oriole Park at Camden Yards,"10 mph, L To R"
Hunter Greene,Cincinnati Reds,Cloudy,2023-04-23,0,2,1,0,1,718463,Vince Velasquez,Pittsburgh Pirates,47,PNC Park,"12 mph, Out To LF"
Cristian Javier,Houston Astros,Sunny,2023-04-23,5,2,0,0,0,718462,Max Fried,Atlanta Braves,64,Truist Park,"8 mph, R To L"
Kevin Gausman,Toronto Blue Jays,Cloudy,2023-04-23,5,1,0,0,0,718465,Clarke Schmidt,New York Yankees,62,Yankee Stadium,"6 mph, In From RF"
Lucas Giolito,Chicago White Sox,Dome,2023-04-23,1,4,0,0,0,718457,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Jesús Luzardo,Miami Marlins,Cloudy,2023-04-23,4,7,0,0,0,718460,Logan Allen,Cleveland Guardians,46,Progressive Field,"13 mph, L To R"
Patrick Corbin,Washington Nationals,Cloudy,2023-04-23,1,3,1,1,0,718454,Bailey Ober,Minnesota Twins,40,Target Field,"10 mph, Out To CF"
Brayan Bello,Boston Red Sox,Roof Closed,2023-04-23,12,5,1,1,0,718461,Corbin Burnes,Milwaukee Brewers,61,American Family Field,"0 mph, None"
Clayton Kershaw,Los Angeles Dodgers,Cloudy,2023-04-23,7,3,1,0,2,718451,Marcus Stroman,Chicago Cubs,42,Wrigley Field,"4 mph, Out To RF"
Kyle Muller,Oakland Athletics,Roof Closed,2023-04-23,2,5,0,0,0,718453,Jacob deGrom,Texas Rangers,74,Globe Life Field,"0 mph, None"
Jordan Lyles,Kansas City Royals,Sunny,2023-04-23,3,4,1,1,1,718452,Reid Detmers,Los Angeles Angels,76,Angel Stadium,"9 mph, Out To LF"
Yu Darvish,San Diego Padres,Roof Closed,2023-04-23,7,5,1,3,0,718456,Drey Jameson,Arizona Diamondbacks,76,Chase Field,"0 mph, None"
Jack Flaherty,St. Louis Cardinals,Cloudy,2023-04-23,7,3,1,2,0,718450,Chris Flexen,Seattle Mariners,54,T-Mobile Park,"15 mph, Out To LF"
Tylor Megill,New York Mets,Partly Cloudy,2023-04-23,4,5,1,0,1,718455,Ross Stripling,San Francisco Giants,61,Oracle Park,"18 mph, Out To CF"
