away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Mitch Spence,Oakland Athletics,Dome,2024-05-28,3,0,0,0,0,745091,Zack Littell,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Jake Irvin,Washington Nationals,Partly Cloudy,2024-05-28,0,2,0,0,0,747115,Max Fried,Atlanta Braves,82,Truist Park,"7 mph, Out To LF"
Cole Ragans,Kansas City Royals,Partly Cloudy,2024-05-28,2,4,1,0,2,745903,Simeon Woods Richardson,Minnesota Twins,65,Target Field,"10 mph, L To R"
Kevin Gausman,Toronto Blue Jays,Rain,2024-05-28,7,2,0,0,0,746791,Jake Woodford,Chicago White Sox,61,Guaranteed Rate Field,"9 mph, Out To CF"
Ben Brown,Chicago Cubs,Roof Closed,2024-05-28,6,3,0,0,0,745987,Freddy Peralta,Milwaukee Brewers,69,American Family Field,"0 mph, None"
Brandon Pfaadt,Arizona Diamondbacks,Roof Closed,2024-05-28,2,4,0,0,0,745017,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Triston McKenzie,Cleveland Guardians,Cloudy,2024-05-28,13,7,1,2,0,746552,Ryan Feltner,Colorado Rockies,74,Coors Field,"6 mph, In From LF"
Nestor Cortes,New York Yankees,Clear,2024-05-28,3,4,1,1,2,746229,Griffin Canning,Los Angeles Angels,69,Angel Stadium,"6 mph, Out To CF"
Hunter Brown,Houston Astros,Cloudy,2024-05-28,2,4,1,0,1,745258,Luis Castillo,Seattle Mariners,56,T-Mobile Park,"5 mph, R To L"
Jesús Luzardo,Miami Marlins,Partly Cloudy,2024-05-28,0,4,1,0,2,745412,Matt Waldron,San Diego Padres,63,Petco Park,"8 mph, L To R"
Zack Wheeler,Philadelphia Phillies,Clear,2024-05-28,0,1,0,0,0,745337,Erik Miller,San Francisco Giants,60,Oracle Park,"16 mph, Out To CF"
Jared Jones,Pittsburgh Pirates,Cloudy,2024-05-29,0,8,1,0,3,746467,Tarik Skubal,Detroit Tigers,68,Comerica Park,"8 mph, L To R"
Paul Skenes,Pittsburgh Pirates,Partly Cloudy,2024-05-29,10,2,0,0,0,746468,Keider Montero,Detroit Tigers,70,Comerica Park,"13 mph, Out To RF"
Andre Pallante,St. Louis Cardinals,Cloudy,2024-05-29,5,3,0,0,0,746706,Frankie Montas,Cincinnati Reds,66,Great American Ball Park,"11 mph, Out To CF"
Ryne Nelson,Arizona Diamondbacks,Roof Closed,2024-05-29,1,6,0,0,0,745011,Dane Dunning,Texas Rangers,74,Globe Life Field,"0 mph, None"
Cristopher Sánchez,Philadelphia Phillies,Sunny,2024-05-29,6,1,1,1,0,745333,Kyle Harrison,San Francisco Giants,65,Oracle Park,"7 mph, Out To CF"
James Paxton,Los Angeles Dodgers,Partly Cloudy,2024-05-29,10,3,0,0,0,745817,David Peterson,New York Mets,76,Citi Field,"5 mph, Out To RF"
Braxton Garrett,Miami Marlins,Partly Cloudy,2024-05-29,9,1,0,0,0,745414,Yu Darvish,San Diego Padres,64,Petco Park,"9 mph, L To R"
Kutter Crawford,Boston Red Sox,Overcast,2024-05-29,1,6,0,0,0,747031,Corbin Burnes,Baltimore Orioles,67,Oriole Park at Camden Yards,"8 mph, Out To RF"
Joey Estes,Oakland Athletics,Dome,2024-05-29,3,4,0,0,0,745084,Ryan Pepiot,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
MacKenzie Gore,Washington Nationals,Partly Cloudy,2024-05-29,7,2,0,0,0,747117,Spencer Schwellenbach,Atlanta Braves,80,Truist Park,"10 mph, Out To CF"
Seth Lugo,Kansas City Royals,Partly Cloudy,2024-05-29,6,1,0,0,0,745900,Bailey Ober,Minnesota Twins,71,Target Field,"8 mph, R To L"
Alek Manoah,Toronto Blue Jays,Clear,2024-05-29,3,1,0,0,0,746790,Chris Flexen,Chicago White Sox,60,Guaranteed Rate Field,"13 mph, L To R"
Shota Imanaga,Chicago Cubs,Roof Closed,2024-05-29,6,10,1,0,2,745988,Bryse Wilson,Milwaukee Brewers,61,American Family Field,"0 mph, None"
Logan Allen,Cleveland Guardians,Clear,2024-05-29,4,7,1,2,1,746551,Ty Blach,Colorado Rockies,78,Coors Field,"6 mph, R To L"
Luis Gil,New York Yankees,Clear,2024-05-29,2,1,0,0,0,746228,Tyler Anderson,Los Angeles Angels,68,Angel Stadium,"9 mph, Out To CF"
Justin Verlander,Houston Astros,Roof Closed,2024-05-29,1,2,0,0,0,745250,George Kirby,Seattle Mariners,54,T-Mobile Park,"0 mph, None"
Hogan Harris,Oakland Athletics,Dome,2024-05-30,5,6,1,0,2,745081,Shawn Armstrong,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Daniel Lynch IV,Kansas City Royals,Partly Cloudy,2024-05-30,6,7,1,2,0,745898,Chris Paddack,Minnesota Twins,77,Target Field,"14 mph, R To L"
Jameson Taillon,Chicago Cubs,Sunny,2024-05-30,4,6,1,1,0,745985,Colin Rea,Milwaukee Brewers,64,American Family Field,"8 mph, In From LF"
Spencer Arrighetti,Houston Astros,Partly Cloudy,2024-05-30,4,0,0,0,0,745249,Logan Gilbert,Seattle Mariners,54,T-Mobile Park,"2 mph, Out To RF"
Jack Flaherty,Detroit Tigers,Partly Cloudy,2024-05-30,5,0,0,0,0,746954,Nick Pivetta,Boston Red Sox,62,Fenway Park,"3 mph, Out To RF"
Zac Gallen,Arizona Diamondbacks,Partly Cloudy,2024-05-30,2,3,0,0,0,745819,Christian Scott,New York Mets,69,Citi Field,"6 mph, In From LF"
Trevor Williams,Washington Nationals,Clear,2024-05-30,3,1,0,0,0,747114,Ray Kerr,Atlanta Braves,79,Truist Park,"9 mph, Out To LF"
Carlos Rodón,New York Yankees,Clear,2024-05-30,8,3,0,0,0,746225,Patrick Sandoval,Los Angeles Angels,68,Angel Stadium,"11 mph, Out To CF"
Graham Ashcraft,Cincinnati Reds,Partly Cloudy,2024-05-31,5,4,0,0,0,746877,Javier Assad,Chicago Cubs,76,Wrigley Field,"7 mph, R To L"
Miles Mikolas,St. Louis Cardinals,Clear,2024-05-31,2,4,0,0,0,745574,Aaron Nola,Philadelphia Phillies,77,Citizens Bank Park,"11 mph, In From LF"
Aaron Civale,Tampa Bay Rays,Clear,2024-05-31,1,3,0,0,0,747032,Albert Suárez,Baltimore Orioles,74,Oriole Park at Camden Yards,"7 mph, In From LF"
Bailey Falter,Pittsburgh Pirates,Clear,2024-05-31,3,5,0,0,0,744928,José Berríos,Toronto Blue Jays,71,Rogers Centre,"14 mph, In From LF"
Kenta Maeda,Detroit Tigers,Partly Cloudy,2024-05-31,3,7,1,1,0,746955,Tanner Houck,Boston Red Sox,73,Fenway Park,"9 mph, Out To RF"
Patrick Corbin,Washington Nationals,Clear,2024-05-31,1,7,0,0,0,746635,Tanner Bibee,Cleveland Guardians,69,Progressive Field,"4 mph, In From CF"
Jordan Montgomery,Arizona Diamondbacks,Clear,2024-05-31,9,10,1,3,4,745820,Luis Severino,New York Mets,74,Citi Field,"9 mph, L To R"
José Ureña,Texas Rangers,Roof Closed,2024-05-31,2,8,0,0,0,746059,Sixto Sánchez,Miami Marlins,72,loanDepot park,"0 mph, None"
JP Sears,Oakland Athletics,Partly Cloudy,2024-05-31,2,4,1,0,1,747116,Reynaldo López,Atlanta Braves,78,Truist Park,"8 mph, In From LF"
Dylan Cease,San Diego Padres,Overcast,2024-05-31,11,8,0,0,0,746303,Michael Wacha,Kansas City Royals,69,Kauffman Stadium,"7 mph, R To L"
Pablo López,Minnesota Twins,Roof Closed,2024-05-31,6,1,0,0,0,746387,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Erick Fedde,Chicago White Sox,Roof Closed,2024-05-31,5,12,0,0,0,745983,Tobias Myers,Milwaukee Brewers,74,American Family Field,"0 mph, None"
Dakota Hudson,Colorado Rockies,Clear,2024-05-31,4,1,0,0,0,746140,Walker Buehler,Los Angeles Dodgers,64,Dodger Stadium,"8 mph, Out To RF"
José Soriano,Los Angeles Angels,Clear,2024-05-31,4,5,1,0,3,745253,Bryan Woo,Seattle Mariners,68,T-Mobile Park,"9 mph, L To R"
Marcus Stroman,New York Yankees,Clear,2024-05-31,6,2,0,0,0,745331,Jordan Hicks,San Francisco Giants,61,Oracle Park,"17 mph, Out To CF"
Mitch Keller,Pittsburgh Pirates,Partly Cloudy,2024-06-01,8,1,1,3,0,744932,Yusei Kikuchi,Toronto Blue Jays,70,Rogers Centre,"7 mph, Out To CF"
Taj Bradley,Tampa Bay Rays,Partly Cloudy,2024-06-01,5,9,1,0,3,747029,Kyle Bradish,Baltimore Orioles,83,Oriole Park at Camden Yards,"4 mph, Out To LF"
Reese Olson,Detroit Tigers,Sunny,2024-06-01,3,6,1,1,0,746952,Cooper Criswell,Boston Red Sox,80,Fenway Park,"9 mph, Out To RF"
Mitchell Parker,Washington Nationals,Partly Cloudy,2024-06-01,2,3,1,0,2,746629,Ben Lively,Cleveland Guardians,80,Progressive Field,"7 mph, L To R"
Slade Cecconi,Arizona Diamondbacks,Sunny,2024-06-01,10,5,0,0,0,745812,Sean Manaea,New York Mets,84,Citi Field,"6 mph, Out To RF"
Randy Vásquez,San Diego Padres,Partly Cloudy,2024-06-01,7,3,1,1,2,746305,Alec Marsh,Kansas City Royals,80,Kauffman Stadium,"7 mph, L To R"
Joe Ryan,Minnesota Twins,Roof Closed,2024-06-01,2,5,1,0,2,746384,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Aaron Brooks,Oakland Athletics,Cloudy,2024-06-01,11,9,1,2,2,747111,Chris Sale,Atlanta Braves,75,Truist Park,"9 mph, L To R"
Michael Lorenzen,Texas Rangers,Roof Closed,2024-06-01,7,0,0,0,0,746062,Ryan Weathers,Miami Marlins,72,loanDepot park,"0 mph, None"
Garrett Crochet,Chicago White Sox,Roof Closed,2024-06-01,3,4,0,0,0,745980,Robert Gasser,Milwaukee Brewers,71,American Family Field,"0 mph, None"
Hunter Greene,Cincinnati Reds,Drizzle,2024-06-01,5,7,0,0,0,746870,Justin Steele,Chicago Cubs,62,Wrigley Field,"4 mph, L To R"
Reid Detmers,Los Angeles Angels,Cloudy,2024-06-01,0,9,0,0,0,745251,Bryce Miller,Seattle Mariners,65,T-Mobile Park,"8 mph, Out To LF"
Sonny Gray,St. Louis Cardinals,Clear,2024-06-01,1,6,1,0,3,745575,Ranger Suárez,Philadelphia Phillies,81,Citizens Bank Park,"7 mph, Out To CF"
Cody Poteet,New York Yankees,Partly Cloudy,2024-06-01,7,3,1,2,0,745332,Logan Webb,San Francisco Giants,64,Oracle Park,"18 mph, Varies"
Cal Quantrill,Colorado Rockies,Clear,2024-06-01,1,4,0,0,0,746138,Yoshinobu Yamamoto,Los Angeles Dodgers,65,Dodger Stadium,"9 mph, L To R"
Simeon Woods Richardson,Minnesota Twins,Roof Closed,2024-06-02,4,3,1,1,0,746383,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Casey Mize,Detroit Tigers,Partly Cloudy,2024-06-02,8,4,1,0,1,746953,Brayan Bello,Boston Red Sox,83,Fenway Park,"4 mph, Out To RF"
Zack Littell,Tampa Bay Rays,Partly Cloudy,2024-06-02,4,3,1,0,1,747030,Cole Irvin,Baltimore Orioles,81,Oriole Park at Camden Yards,"8 mph, Out To CF"
Luis Medina,Oakland Athletics,Cloudy,2024-06-02,1,3,1,0,1,747110,Charlie Morton,Atlanta Braves,77,Truist Park,"8 mph, In From RF"
Quinn Priester,Pittsburgh Pirates,Roof Closed,2024-06-02,4,5,0,0,0,744929,Chris Bassitt,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Jake Irvin,Washington Nationals,Overcast,2024-06-02,5,2,0,0,0,746632,Carlos Carrasco,Cleveland Guardians,68,Progressive Field,"2 mph, Out To CF"
Brandon Pfaadt,Arizona Diamondbacks,Sunny,2024-06-02,5,4,1,2,0,745813,Jose Quintana,New York Mets,81,Citi Field,"5 mph, Out To LF"
Andrew Heaney,Texas Rangers,Roof Closed,2024-06-02,6,0,1,3,0,746061,Trevor Rogers,Miami Marlins,72,loanDepot park,"0 mph, None"
Michael King,San Diego Padres,Cloudy,2024-06-02,3,4,0,0,0,746301,Cole Ragans,Kansas City Royals,82,Kauffman Stadium,"11 mph, R To L"
Nick Nastrini,Chicago White Sox,Partly Cloudy,2024-06-02,3,6,1,2,0,745984,Freddy Peralta,Milwaukee Brewers,74,American Family Field,"3 mph, In From LF"
Nick Lodolo,Cincinnati Reds,Sunny,2024-06-02,5,2,0,0,0,746871,Ben Brown,Chicago Cubs,67,Wrigley Field,"6 mph, In From CF"
Nestor Cortes,New York Yankees,Sunny,2024-06-02,7,5,1,1,0,745330,Blake Snell,San Francisco Giants,63,Oracle Park,"13 mph, Varies"
Austin Gomber,Colorado Rockies,Overcast,2024-06-02,0,4,1,0,2,746141,Gavin Stone,Los Angeles Dodgers,69,Dodger Stadium,"2 mph, Calm"
Griffin Canning,Los Angeles Angels,Roof Closed,2024-06-02,1,5,0,0,0,745252,Luis Castillo,Seattle Mariners,60,T-Mobile Park,"2 mph, Calm"
Lance Lynn,St. Louis Cardinals,Partly Cloudy,2024-06-02,5,4,1,2,0,745572,Taijuan Walker,Philadelphia Phillies,80,Citizens Bank Park,"12 mph, Out To RF"
Jared Koenig,Milwaukee Brewers,Cloudy,2024-06-03,1,3,0,0,0,745569,Zack Wheeler,Philadelphia Phillies,85,Citizens Bank Park,"5 mph, In From CF"
Tylor Megill,New York Mets,Partly Cloudy,2024-06-03,8,7,0,0,0,744854,MacKenzie Gore,Washington Nationals,84,Nationals Park,"2 mph, Out To LF"
Grayson Rodriguez,Baltimore Orioles,Partly Cloudy,2024-06-03,7,2,0,0,0,744930,Kevin Gausman,Toronto Blue Jays,71,Rogers Centre,"6 mph, Out To LF"
Tarik Skubal,Detroit Tigers,Roof Closed,2024-06-03,2,1,1,0,1,745009,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kyle Gibson,St. Louis Cardinals,Roof Closed,2024-06-03,4,7,1,2,0,746382,Justin Verlander,Houston Astros,73,Minute Maid Park,"0 mph, None"
Andrew Abbott,Cincinnati Reds,Cloudy,2024-06-03,13,3,1,0,1,746548,Ryan Feltner,Colorado Rockies,83,Coors Field,"9 mph, In From LF"
Matt Waldron,San Diego Padres,Partly Cloudy,2024-06-03,1,2,1,1,0,746224,Tyler Anderson,Los Angeles Angels,69,Angel Stadium,"6 mph, Out To CF"
Erik Miller,San Francisco Giants,Roof Closed,2024-06-03,2,4,0,0,0,747194,Ryne Nelson,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Seth Lugo,Kansas City Royals,Cloudy,2024-06-04,5,8,0,0,0,746630,Triston McKenzie,Cleveland Guardians,81,Progressive Field,"2 mph, Calm"
Tyler Glasnow,Los Angeles Dodgers,Cloudy,2024-06-04,0,1,0,0,0,745497,Jared Jones,Pittsburgh Pirates,80,PNC Park,"7 mph, In From CF"
Ryan Pepiot,Tampa Bay Rays,Roof Closed,2024-06-04,9,5,1,0,3,746060,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Jared Koenig,Milwaukee Brewers,Clear,2024-06-04,1,2,0,0,0,745568,Cristopher Sánchez,Philadelphia Phillies,82,Citizens Bank Park,"10 mph, Out To LF"
David Peterson,New York Mets,Partly Cloudy,2024-06-04,6,3,0,0,0,744850,DJ Herz,Washington Nationals,81,Nationals Park,"5 mph, Out To LF"
Bailey Ober,Minnesota Twins,Partly Cloudy,2024-06-04,1,5,0,0,0,745739,Luis Gil,New York Yankees,75,Yankee Stadium,"10 mph, Out To LF"
Corbin Burnes,Baltimore Orioles,Clear,2024-06-04,10,1,0,0,0,744931,Trevor Richards,Toronto Blue Jays,69,Rogers Centre,"13 mph, Out To RF"
Max Fried,Atlanta Braves,Partly Cloudy,2024-06-04,8,3,0,0,0,746949,Kutter Crawford,Boston Red Sox,72,Fenway Park,"8 mph, R To L"
Jack Flaherty,Detroit Tigers,Roof Closed,2024-06-04,3,1,0,0,0,745010,Dane Dunning,Texas Rangers,74,Globe Life Field,"0 mph, None"
Chris Flexen,Chicago White Sox,Cloudy,2024-06-04,6,7,0,0,0,746872,Shota Imanaga,Chicago Cubs,75,Wrigley Field,"8 mph, In From RF"
Andre Pallante,St. Louis Cardinals,Roof Closed,2024-06-04,5,8,1,1,2,746380,Spencer Arrighetti,Houston Astros,73,Minute Maid Park,"0 mph, None"
Frankie Montas,Cincinnati Reds,Partly Cloudy,2024-06-04,4,1,1,1,0,746550,Ty Blach,Colorado Rockies,81,Coors Field,"6 mph, Out To RF"
Adam Mazur,San Diego Padres,Clear,2024-06-04,2,4,0,0,0,746222,Patrick Sandoval,Los Angeles Angels,73,Angel Stadium,"8 mph, Out To CF"
George Kirby,Seattle Mariners,Clear,2024-06-04,4,3,0,0,0,745656,Mitch Spence,Oakland Athletics,77,Oakland Coliseum,"10 mph, Varies"
Kyle Harrison,San Francisco Giants,Roof Closed,2024-06-04,5,8,0,0,0,747196,Blake Walston,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Spencer Schwellenbach,Atlanta Braves,Partly Cloudy,2024-06-05,0,9,0,0,0,746950,Nick Pivetta,Boston Red Sox,80,Fenway Park,"6 mph, Out To LF"
Miles Mikolas,St. Louis Cardinals,Roof Closed,2024-06-05,4,2,0,0,0,746379,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Graham Ashcraft,Cincinnati Reds,Sunny,2024-06-05,12,7,1,0,4,746544,Dakota Hudson,Colorado Rockies,84,Coors Field,"13 mph, In From LF"
Jordan Hicks,San Francisco Giants,Roof Closed,2024-06-05,9,3,1,0,1,747195,Jordan Montgomery,Arizona Diamondbacks,74,Chase Field,"0 mph, None"
Luis Severino,New York Mets,Cloudy,2024-06-05,9,1,0,0,0,744852,Patrick Corbin,Washington Nationals,76,Nationals Park,"5 mph, Out To LF"
Aaron Ashby,Milwaukee Brewers,Partly Cloudy,2024-06-05,0,2,0,0,0,745570,Aaron Nola,Philadelphia Phillies,84,Citizens Bank Park,"9 mph, Out To LF"
James Paxton,Los Angeles Dodgers,Cloudy,2024-06-05,6,10,0,0,0,745494,Paul Skenes,Pittsburgh Pirates,80,PNC Park,"8 mph, Out To LF"
Zach Eflin,Tampa Bay Rays,Roof Closed,2024-06-05,5,3,1,3,2,746056,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
Chris Paddack,Minnesota Twins,Cloudy,2024-06-05,5,9,1,0,4,745740,Carlos Rodón,New York Yankees,74,Yankee Stadium,"11 mph, In From RF"
Albert Suárez,Baltimore Orioles,Roof Closed,2024-06-05,2,3,0,0,0,744927,José Berríos,Toronto Blue Jays,68,Rogers Centre,"0 mph, None"
Kenta Maeda,Detroit Tigers,Roof Closed,2024-06-05,1,9,0,0,0,745007,José Ureña,Texas Rangers,74,Globe Life Field,"0 mph, None"
Erick Fedde,Chicago White Sox,Clear,2024-06-05,6,7,1,1,0,746873,Jameson Taillon,Chicago Cubs,80,Wrigley Field,"4 mph, L To R"
Dylan Cease,San Diego Padres,Clear,2024-06-05,2,3,1,0,1,746221,José Soriano,Los Angeles Angels,70,Angel Stadium,"9 mph, Out To RF"
Logan Gilbert,Seattle Mariners,Clear,2024-06-05,1,2,0,0,0,745654,Joey Estes,Oakland Athletics,77,Oakland Coliseum,"10 mph, Varies"
Cade Povich,Baltimore Orioles,Partly Cloudy,2024-06-06,5,6,0,0,0,744923,Yusei Kikuchi,Toronto Blue Jays,73,Rogers Centre,"19 mph, In From LF"
Brady Singer,Kansas City Royals,Sunny,2024-06-06,4,3,1,1,1,746631,Tanner Bibee,Cleveland Guardians,74,Progressive Field,"13 mph, Out To CF"
Bryan Woo,Seattle Mariners,Sunny,2024-06-06,3,0,0,0,0,745657,JP Sears,Oakland Athletics,69,Oakland Coliseum,"12 mph, Out To RF"
Walker Buehler,Los Angeles Dodgers,Cloudy,2024-06-06,11,7,1,4,0,745495,Bailey Falter,Pittsburgh Pirates,75,PNC Park,"10 mph, Out To LF"
Reynaldo López,Atlanta Braves,Partly Cloudy,2024-06-06,5,2,0,0,0,744844,Mitchell Parker,Washington Nationals,84,Nationals Park,"6 mph, L To R"
Pablo López,Minnesota Twins,Partly Cloudy,2024-06-06,5,8,1,1,0,745738,Marcus Stroman,New York Yankees,76,Yankee Stadium,"5 mph, Out To LF"
Javier Assad,Chicago Cubs,Partly Cloudy,2024-06-06,4,8,0,0,0,746707,Hunter Greene,Cincinnati Reds,78,Great American Ball Park,"10 mph, Out To LF"
Cal Quantrill,Colorado Rockies,Clear,2024-06-06,3,2,0,0,0,745174,Sonny Gray,St. Louis Cardinals,80,Busch Stadium,"16 mph, L To R"
Tanner Houck,Boston Red Sox,Cloudy,2024-06-06,14,2,1,1,0,746784,Jake Woodford,Chicago White Sox,76,Guaranteed Rate Field,"17 mph, Out To CF"
Slade Cecconi,Arizona Diamondbacks,Cloudy,2024-06-06,4,3,1,1,0,745408,Randy Vásquez,San Diego Padres,65,Petco Park,"7 mph, L To R"
Austin Gomber,Colorado Rockies,Clear,2024-06-07,5,8,1,0,3,745169,Lance Lynn,St. Louis Cardinals,87,Busch Stadium,"6 mph, In From LF"
Joe Ryan,Minnesota Twins,Partly Cloudy,2024-06-07,0,3,0,0,0,745496,Mitch Keller,Pittsburgh Pirates,72,PNC Park,"10 mph, Out To CF"
Tobias Myers,Milwaukee Brewers,Cloudy,2024-06-07,10,0,0,0,0,746466,Reese Olson,Detroit Tigers,70,Comerica Park,"14 mph, Out To LF"
Chris Sale,Atlanta Braves,Partly Cloudy,2024-06-07,1,2,0,0,0,744845,Jake Irvin,Washington Nationals,82,Nationals Park,"14 mph, In From LF"
Cole Irvin,Baltimore Orioles,Dome,2024-06-07,6,3,0,0,0,745083,Aaron Civale,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Yoshinobu Yamamoto,Los Angeles Dodgers,Partly Cloudy,2024-06-07,2,1,0,0,0,745737,Cody Poteet,New York Yankees,80,Yankee Stadium,"15 mph, R To L"
Justin Steele,Chicago Cubs,Clear,2024-06-07,2,3,0,0,0,746704,Nick Lodolo,Cincinnati Reds,77,Great American Ball Park,"10 mph, Out To LF"
Logan Allen,Cleveland Guardians,Roof Closed,2024-06-07,2,3,0,0,0,746053,Ryan Weathers,Miami Marlins,72,loanDepot park,"0 mph, None"
Logan Webb,San Francisco Giants,Roof Closed,2024-06-07,5,2,0,0,0,745008,Michael Lorenzen,Texas Rangers,74,Globe Life Field,"0 mph, None"
Bryce Miller,Seattle Mariners,Cloudy,2024-06-07,9,10,1,7,0,746302,Daniel Lynch IV,Kansas City Royals,87,Kauffman Stadium,"12 mph, R To L"
Cooper Criswell,Boston Red Sox,Cloudy,2024-06-07,2,7,1,0,1,746785,Garrett Crochet,Chicago White Sox,73,Guaranteed Rate Field,"10 mph, L To R"
Framber Valdez,Houston Astros,Clear,2024-06-07,7,1,1,1,0,746220,Griffin Canning,Los Angeles Angels,68,Angel Stadium,"8 mph, Out To CF"
Brandon Pfaadt,Arizona Diamondbacks,Cloudy,2024-06-07,3,10,1,0,2,745406,Michael King,San Diego Padres,65,Petco Park,"7 mph, L To R"
Chris Bassitt,Toronto Blue Jays,Clear,2024-06-07,1,2,0,0,0,745655,Hogan Harris,Oakland Athletics,63,Oakland Coliseum,"15 mph, Out To RF"
Ranger Suárez,Philadelphia Phillies,Partly Cloudy,2024-06-08,7,2,1,0,1,745814,Sean Manaea,New York Mets,66,London Stadium,"11 mph, Varies"
Spencer Howard,San Francisco Giants,Roof Closed,2024-06-08,3,1,1,1,1,745001,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Simeon Woods Richardson,Minnesota Twins,Partly Cloudy,2024-06-08,0,4,0,0,0,745492,Carmen Mlodzinski,Pittsburgh Pirates,79,PNC Park,"9 mph, Out To CF"
Charlie Morton,Atlanta Braves,Partly Cloudy,2024-06-08,3,7,1,0,2,744848,MacKenzie Gore,Washington Nationals,83,Nationals Park,"8 mph, L To R"
Kevin Gausman,Toronto Blue Jays,Cloudy,2024-06-08,7,0,1,1,0,745652,Luis Medina,Oakland Athletics,65,Oakland Coliseum,"9 mph, Out To RF"
Ben Brown,Chicago Cubs,Partly Cloudy,2024-06-08,3,4,1,1,1,746703,Andrew Abbott,Cincinnati Reds,79,Great American Ball Park,"9 mph, R To L"
Luis Castillo,Seattle Mariners,Partly Cloudy,2024-06-08,4,8,1,1,1,746300,Alec Marsh,Kansas City Royals,85,Kauffman Stadium,"6 mph, L To R"
Kyle Bradish,Baltimore Orioles,Dome,2024-06-08,5,0,0,0,0,745082,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Brayan Bello,Boston Red Sox,Cloudy,2024-06-08,1,6,0,0,0,746786,Nick Nastrini,Chicago White Sox,77,Guaranteed Rate Field,"12 mph, Out To LF"
Freddy Peralta,Milwaukee Brewers,Cloudy,2024-06-08,5,4,1,1,1,746461,Casey Mize,Detroit Tigers,77,Comerica Park,"11 mph, In From CF"
Ryan Feltner,Colorado Rockies,Partly Cloudy,2024-06-08,6,5,1,1,0,745166,Kyle Gibson,St. Louis Cardinals,81,Busch Stadium,"7 mph, Out To LF"
Ben Lively,Cleveland Guardians,Roof Closed,2024-06-08,8,0,1,1,0,746057,Roddery Muñoz,Miami Marlins,72,loanDepot park,"0 mph, None"
Gavin Stone,Los Angeles Dodgers,Partly Cloudy,2024-06-08,11,3,0,0,0,745735,Nestor Cortes,New York Yankees,76,Yankee Stadium,"11 mph, Out To RF"
Ryne Nelson,Arizona Diamondbacks,Partly Cloudy,2024-06-08,1,13,0,0,0,745410,Matt Waldron,San Diego Padres,66,Petco Park,"9 mph, L To R"
Hunter Brown,Houston Astros,Partly Cloudy,2024-06-08,6,1,0,0,0,746223,Tyler Anderson,Los Angeles Angels,69,Angel Stadium,"9 mph, R To L"
Jose Quintana,New York Mets,Cloudy,2024-06-09,6,5,1,0,1,745571,Taijuan Walker,Philadelphia Phillies,61,London Stadium,"9 mph, Varies"
Keaton Winn,San Francisco Giants,Roof Closed,2024-06-09,2,7,1,0,3,745003,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Bailey Ober,Minnesota Twins,Partly Cloudy,2024-06-09,11,5,1,3,0,745491,Jared Jones,Pittsburgh Pirates,74,PNC Park,"10 mph, Out To CF"
Hurston Waldrep,Atlanta Braves,Cloudy,2024-06-09,5,8,0,0,0,744849,DJ Herz,Washington Nationals,76,Nationals Park,"14 mph, L To R"
Shota Imanaga,Chicago Cubs,Partly Cloudy,2024-06-09,4,2,1,3,0,746705,Frankie Montas,Cincinnati Reds,76,Great American Ball Park,"5 mph, Out To LF"
Grayson Rodriguez,Baltimore Orioles,Dome,2024-06-09,9,2,0,0,0,745085,Zack Littell,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Carlos Carrasco,Cleveland Guardians,Roof Closed,2024-06-09,6,3,0,0,0,746054,Trevor Rogers,Miami Marlins,72,loanDepot park,"0 mph, None"
Bryse Wilson,Milwaukee Brewers,Sunny,2024-06-09,2,10,1,0,2,746463,Tarik Skubal,Detroit Tigers,75,Comerica Park,"13 mph, R To L"
George Kirby,Seattle Mariners,Sunny,2024-06-09,6,5,1,1,0,746297,Cole Ragans,Kansas City Royals,76,Kauffman Stadium,"9 mph, R To L"
